;FAIXA ETÁRIA;SEXO;COR/RAÇA;SITUAÇÃO DE CONCLUSÃO;IDIOMA;RENDA;NOTA_CN;NOTA_MT;NOTA_CH;NOTA_LC;NOTA_COMP1;NOTA_COMP2;NOTA_COMP3;NOTA_COMP4;NOTA_COMP5;NOTA_REDACAO;NOTAS
222;0;0;4;0;0;1;400.7;517.1;610.8;518.2;120.0;120.0;100.0;120.0;120.0;580.0;525.36
223;5;0;4;1;0;2;515.9;582.4;544.4;526.6;120.0;140.0;120.0;120.0;100.0;600.0;553.86
224;1;0;4;0;0;2;426.6;395.8;513.1;476.1;120.0;200.0;160.0;200.0;160.0;840.0;530.32
225;5;0;1;1;1;12;704.9;819.9;698.5;648.8;160.0;200.0;180.0;180.0;200.0;920.0;758.42
226;2;1;5;0;1;1;547.1;675.7;569.7;588.3;100.0;120.0;120.0;100.0;80.0;520.0;580.1600000000001
227;3;0;1;1;0;1;471.1;427.7;384.3;358.0;80.0;120.0;80.0;100.0;80.0;460.0;420.2200000000001
228;1;0;1;1;0;4;435.4;429.7;486.7;439.6;120.0;120.0;120.0;120.0;120.0;600.0;478.28
229;5;1;2;1;0;1;469.6;684.2;597.3;449.7;140.0;120.0;160.0;140.0;200.0;760.0;592.1600000000001
230;10;0;1;1;1;1;559.8;595.9;588.2;586.7;120.0;120.0;120.0;100.0;80.0;540.0;574.12
231;5;0;1;1;0;3;530.0;495.4;466.7;530.6;140.0;180.0;120.0;120.0;140.0;700.0;544.5400000000001
232;0;1;4;0;0;3;370.4;568.6;393.0;457.4;120.0;120.0;80.0;120.0;160.0;600.0;477.88
233;0;0;4;0;1;6;599.5;757.4;638.2;583.2;160.0;200.0;180.0;180.0;200.0;920.0;699.6600000000001
234;0;0;1;0;1;3;476.6;380.8;542.9;513.5;120.0;120.0;100.0;120.0;100.0;560.0;494.7600000000001
235;1;0;1;0;1;4;599.9;661.5;636.6;608.6;160.0;200.0;140.0;200.0;120.0;820.0;665.3199999999999
236;9;0;1;1;1;2;524.9;578.6;571.9;538.9;140.0;200.0;120.0;160.0;120.0;740.0;590.86
237;1;0;4;0;0;1;582.5;512.6;490.4;569.8;140.0;200.0;140.0;160.0;160.0;800.0;591.0600000000001
238;1;0;5;0;0;1;354.8;444.4;389.8;385.8;120.0;120.0;80.0;120.0;40.0;480.0;410.96
239;1;0;4;0;0;1;389.2;373.8;376.0;422.1;120.0;120.0;120.0;120.0;140.0;620.0;436.2200000000001
240;6;1;3;1;0;2;491.5;582.5;570.2;548.1;160.0;180.0;120.0;120.0;180.0;760.0;590.46
241;0;0;0;0;1;3;453.7;470.9;535.0;445.9;120.0;160.0;120.0;160.0;120.0;680.0;517.1
242;1;1;4;0;1;1;406.0;466.7;366.9;361.1;100.0;120.0;120.0;120.0;0.0;460.0;412.14
243;18;1;4;0;1;2;404.0;497.4;404.7;496.4;100.0;120.0;120.0;120.0;100.0;560.0;472.5
244;9;1;4;1;0;3;592.6;611.3;368.6;534.4;120.0;120.0;100.0;100.0;120.0;560.0;533.38
245;7;1;1;1;1;2;532.8;502.8;567.2;517.0;140.0;160.0;120.0;120.0;140.0;680.0;559.96
246;5;0;4;1;0;1;390.6;387.9;406.7;359.5;80.0;100.0;100.0;120.0;60.0;460.0;400.94
247;0;0;5;0;1;3;437.0;446.6;572.1;490.9;140.0;120.0;120.0;160.0;120.0;660.0;521.3199999999999
248;2;1;4;1;0;1;497.3;496.7;638.4;538.8;160.0;200.0;160.0;140.0;200.0;860.0;606.24
249;6;0;4;1;1;2;494.7;500.9;406.9;508.0;120.0;180.0;120.0;120.0;80.0;620.0;506.1
250;0;0;3;0;1;8;535.4;517.1;590.3;554.7;140.0;200.0;140.0;160.0;180.0;820.0;603.5
251;11;1;4;1;1;0;519.2;604.2;720.1;525.4;140.0;180.0;140.0;160.0;140.0;760.0;625.7800000000001
252;3;1;4;1;0;5;473.1;540.2;390.0;530.5;80.0;160.0;80.0;120.0;200.0;640.0;514.76
253;1;0;1;0;0;0;502.4;498.6;523.1;448.9;140.0;120.0;140.0;160.0;140.0;700.0;534.6
254;1;0;1;1;1;6;657.2;631.9;655.6;645.5;140.0;160.0;140.0;180.0;160.0;780.0;674.0400000000001
255;1;0;4;0;1;1;438.8;447.2;528.9;531.4;0.0;0.0;0.0;0.0;0.0;0.0;389.26
256;2;1;5;0;1;0;495.9;549.6;588.5;603.4;100.0;200.0;120.0;120.0;180.0;720.0;591.48
257;2;0;1;1;0;1;401.7;498.9;440.9;473.5;0.0;0.0;0.0;0.0;0.0;0.0;363.0
258;9;1;1;1;1;8;630.7;814.6;754.1;740.3;160.0;200.0;160.0;200.0;200.0;920.0;771.9399999999999
259;0;0;4;0;1;2;511.0;679.8;553.7;547.9;160.0;200.0;160.0;180.0;200.0;900.0;638.48
260;1;1;1;0;1;2;367.8;402.6;416.8;370.4;0.0;0.0;0.0;0.0;0.0;0.0;311.52
261;4;1;4;1;1;5;446.2;562.4;466.9;435.9;120.0;120.0;140.0;120.0;80.0;580.0;498.28
262;0;1;1;0;0;1;360.1;504.1;472.0;440.8;100.0;120.0;120.0;120.0;160.0;620.0;479.4
263;1;1;1;1;0;2;368.5;411.4;360.8;425.5;120.0;140.0;120.0;120.0;140.0;640.0;441.24
264;5;0;4;1;0;3;396.5;496.6;453.8;379.3;120.0;160.0;120.0;120.0;80.0;600.0;465.24
265;1;0;5;0;1;1;492.9;522.7;552.8;509.7;140.0;180.0;120.0;140.0;180.0;760.0;567.62
266;6;0;1;1;1;2;640.1;828.5;685.8;600.5;160.0;200.0;180.0;160.0;200.0;900.0;730.98
267;0;1;4;0;1;2;566.0;439.0;434.1;449.7;0.0;0.0;0.0;0.0;0.0;0.0;377.76
268;2;0;1;1;1;1;582.1;632.4;607.7;516.9;160.0;200.0;160.0;180.0;200.0;900.0;647.82
269;1;1;5;0;1;1;371.0;383.3;349.5;353.5;60.0;120.0;80.0;100.0;0.0;360.0;363.46
270;0;1;4;0;1;5;609.7;610.7;586.3;552.1;140.0;200.0;140.0;140.0;180.0;800.0;631.76
271;2;1;4;1;0;1;490.8;531.5;519.0;535.7;100.0;120.0;120.0;120.0;100.0;560.0;527.4
272;5;0;4;1;0;1;448.4;669.6;440.8;437.5;160.0;200.0;180.0;160.0;180.0;880.0;575.26
273;9;1;1;1;0;3;408.3;450.9;358.6;369.1;60.0;120.0;80.0;120.0;80.0;460.0;409.38
274;1;0;3;0;1;1;367.9;375.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148.61999999999998
275;0;0;4;0;0;2;576.9;480.7;557.7;528.4;180.0;200.0;180.0;200.0;180.0;940.0;616.74
276;8;1;1;1;0;1;565.8;434.4;494.0;558.2;120.0;120.0;100.0;120.0;160.0;620.0;534.48
277;2;0;4;1;0;7;697.8;886.2;733.7;668.1;160.0;200.0;160.0;180.0;200.0;900.0;777.1600000000001
278;1;0;1;1;1;14;713.1;832.4;702.3;652.2;160.0;200.0;160.0;200.0;180.0;900.0;760.0000000000002
279;4;0;4;1;0;2;453.6;431.5;478.4;413.9;160.0;180.0;120.0;120.0;80.0;660.0;487.48
280;0;0;1;0;1;10;480.1;600.0;583.6;585.2;160.0;200.0;120.0;180.0;160.0;820.0;613.78
281;0;0;4;0;1;7;567.7;567.8;584.7;537.0;140.0;120.0;140.0;180.0;180.0;760.0;603.4399999999999
282;1;0;4;0;1;1;398.7;390.8;349.1;410.9;80.0;100.0;80.0;120.0;80.0;460.0;401.9
283;6;1;1;1;1;7;622.7;621.3;614.0;516.2;160.0;200.0;160.0;200.0;180.0;900.0;654.8399999999999
284;2;1;4;1;0;2;367.3;477.7;394.1;423.0;120.0;120.0;100.0;120.0;0.0;460.0;424.4200000000001
285;4;0;4;1;1;1;483.8;666.9;564.2;535.7;120.0;120.0;120.0;120.0;120.0;600.0;570.12
286;1;1;5;1;0;4;605.5;778.9;616.6;550.6;160.0;140.0;180.0;160.0;160.0;800.0;670.3199999999999
287;4;1;4;1;0;1;468.9;395.5;463.3;470.3;100.0;120.0;100.0;120.0;120.0;560.0;471.6
288;1;0;1;0;1;1;432.5;472.3;402.3;444.5;120.0;120.0;120.0;120.0;80.0;560.0;462.32
289;0;0;4;0;0;2;510.9;538.0;457.9;546.4;120.0;140.0;120.0;140.0;120.0;640.0;538.64
290;1;0;4;1;0;2;506.1;453.9;436.5;452.9;80.0;120.0;100.0;120.0;60.0;480.0;465.88
291;18;1;4;0;1;1;609.4;778.4;620.3;525.6;140.0;180.0;160.0;200.0;160.0;840.0;674.74
292;0;0;4;0;1;1;440.9;439.2;555.9;563.6;180.0;180.0;180.0;180.0;160.0;880.0;575.9200000000001
293;3;0;1;1;1;1;591.7;711.9;653.1;612.7;180.0;200.0;160.0;160.0;180.0;880.0;689.88
294;6;0;5;1;0;1;478.1;499.1;554.2;511.1;100.0;200.0;120.0;160.0;200.0;780.0;564.5
295;1;1;4;0;1;9;569.0;530.2;604.6;502.6;140.0;120.0;120.0;120.0;140.0;640.0;569.28
296;1;1;4;0;1;6;398.9;571.7;353.9;441.2;140.0;160.0;140.0;160.0;120.0;720.0;497.14
297;1;0;4;0;0;1;491.9;535.3;375.2;352.0;120.0;120.0;120.0;120.0;100.0;580.0;466.88
298;0;1;4;0;1;0;474.7;523.0;409.7;419.5;120.0;100.0;100.0;120.0;0.0;440.0;453.38
299;2;1;4;0;1;1;399.9;438.5;384.8;411.4;60.0;120.0;80.0;120.0;0.0;380.0;402.92
300;1;1;1;1;1;6;415.9;702.6;596.9;564.9;100.0;120.0;120.0;140.0;80.0;560.0;568.0600000000001
301;0;0;1;0;0;1;351.8;362.0;547.9;403.4;120.0;120.0;120.0;120.0;140.0;620.0;457.02
302;10;1;5;1;0;2;401.0;428.3;346.0;350.2;100.0;180.0;100.0;120.0;100.0;600.0;425.1
303;0;0;4;0;0;1;542.1;384.8;506.0;486.3;160.0;160.0;140.0;180.0;200.0;840.0;551.8399999999999
304;9;0;4;1;1;0;360.6;590.1;392.6;400.6;140.0;180.0;120.0;180.0;120.0;740.0;496.78
305;3;1;5;1;0;1;515.9;553.2;543.2;525.4;80.0;120.0;120.0;120.0;160.0;600.0;547.54
306;2;0;1;1;0;3;559.7;620.5;388.9;587.7;160.0;200.0;160.0;200.0;200.0;920.0;615.36
307;2;0;5;1;0;3;491.2;521.1;470.5;479.3;100.0;120.0;80.0;100.0;120.0;520.0;496.42
308;0;1;4;0;1;4;589.3;635.2;587.7;629.3;120.0;160.0;120.0;160.0;120.0;680.0;624.3
309;4;1;4;1;0;6;407.1;635.6;470.4;446.6;80.0;140.0;80.0;100.0;120.0;520.0;495.94
310;8;0;5;0;0;1;395.2;419.1;423.4;440.9;60.0;120.0;80.0;60.0;0.0;320.0;399.72
311;0;0;1;0;1;1;483.8;501.9;418.9;408.4;80.0;120.0;100.0;120.0;100.0;520.0;466.6
312;0;0;4;0;1;5;525.9;630.9;586.1;523.0;160.0;180.0;160.0;160.0;120.0;780.0;609.1800000000001
313;0;0;4;0;0;1;533.6;415.5;508.7;528.7;120.0;40.0;40.0;120.0;40.0;360.0;469.3
314;1;0;4;0;1;2;410.49485268515485;507.8857417675858;492.4;524.0;80.0;120.0;100.0;100.0;120.0;520.0;307.28000000000003
315;1;1;1;1;1;8;533.8;558.3;537.4;519.3;120.0;180.0;100.0;160.0;200.0;760.0;581.76
316;9;0;4;1;0;3;566.0;590.3;580.7;493.1;120.0;120.0;100.0;120.0;60.0;520.0;550.0200000000001
317;1;0;1;0;1;6;519.1;524.4;409.7;499.1;120.0;120.0;80.0;120.0;100.0;540.0;498.46
318;2;0;4;0;1;1;488.6;542.3;611.8;613.9;120.0;140.0;120.0;140.0;120.0;640.0;579.32
319;3;0;1;1;1;13;610.6;679.0;639.5;646.5;180.0;200.0;160.0;200.0;180.0;920.0;699.12
320;0;1;4;0;1;7;449.5;507.8;349.7;494.2;80.0;120.0;80.0;100.0;120.0;500.0;460.24
321;0;0;4;0;1;6;552.5;601.4;500.3;502.5;120.0;160.0;140.0;160.0;140.0;720.0;575.3399999999999
322;1;1;4;1;1;3;412.8;450.3;506.7;419.3;120.0;40.0;40.0;160.0;40.0;400.0;437.82
323;2;1;1;0;1;13;587.0;606.5;753.6;630.3;140.0;180.0;140.0;160.0;120.0;740.0;663.48
324;0;0;5;0;0;2;464.6;639.3;537.1;518.3;100.0;120.0;120.0;120.0;140.0;600.0;551.86
325;1;0;1;0;1;5;667.6;741.0;691.1;607.8;180.0;200.0;160.0;200.0;200.0;940.0;729.5
326;0;0;3;0;1;1;373.8;448.3;395.9;482.4;140.0;100.0;120.0;120.0;80.0;560.0;452.08
327;0;0;4;0;0;2;476.2;578.8;569.9;515.0;160.0;200.0;120.0;180.0;160.0;820.0;591.98
328;0;0;1;0;1;3;507.5;623.2;548.7;439.9;180.0;180.0;180.0;160.0;200.0;900.0;603.86
329;1;1;5;0;0;2;495.3;618.7;557.6;509.7;120.0;140.0;80.0;100.0;120.0;560.0;548.26
330;1;1;1;0;0;2;535.3;446.6;544.6;558.0;120.0;120.0;100.0;120.0;100.0;560.0;528.9
331;0;0;4;0;0;3;372.9;450.4;427.9;415.8;80.0;120.0;80.0;80.0;100.0;460.0;425.4
332;3;1;4;1;0;1;490.2;399.1;356.8;436.6;120.0;120.0;80.0;120.0;120.0;560.0;448.54
333;0;0;4;0;1;1;399.5;497.4;400.4;487.7;80.0;120.0;120.0;100.0;80.0;500.0;457.0
334;9;1;4;1;0;4;504.7;451.5;383.9;474.4;100.0;160.0;100.0;120.0;180.0;660.0;494.9
335;2;1;5;1;0;1;403.1;502.4;401.2;348.8;120.0;140.0;120.0;120.0;140.0;640.0;459.1
336;1;0;4;1;1;1;441.7;674.2;486.3;499.3;160.0;160.0;100.0;120.0;140.0;680.0;556.3
337;2;1;4;1;1;1;482.0;562.6;355.7;532.9;120.0;180.0;120.0;120.0;140.0;680.0;522.64
338;12;0;4;1;0;0;494.0;535.9;399.4;409.9;100.0;120.0;60.0;100.0;20.0;400.0;447.84
339;9;0;5;1;0;3;482.1;637.6;488.1;531.8;140.0;120.0;120.0;80.0;120.0;580.0;543.92
340;18;1;4;0;1;11;734.7;837.4;767.1;682.2;160.0;200.0;180.0;200.0;200.0;940.0;792.28
341;1;0;4;1;0;5;421.3;615.2;526.5;543.7;160.0;180.0;160.0;200.0;200.0;900.0;601.3399999999999
342;0;0;4;0;0;1;365.6;413.6;518.3;462.2;120.0;120.0;120.0;120.0;80.0;560.0;463.94
343;0;0;0;0;0;1;450.2;592.8;522.7;475.6;100.0;120.0;120.0;100.0;60.0;500.0;508.2600000000001
344;2;1;1;0;0;4;631.6;701.2;596.5;535.4;160.0;200.0;160.0;160.0;140.0;820.0;656.9399999999999
345;0;0;4;0;1;5;551.0;500.6;582.9;562.2;160.0;120.0;120.0;140.0;120.0;660.0;571.34
346;2;1;1;0;1;2;599.2;705.0;549.8;518.2;120.0;200.0;120.0;120.0;120.0;680.0;610.4399999999999
347;1;0;1;1;0;3;461.2;517.2;431.3;466.2;120.0;120.0;120.0;120.0;140.0;620.0;499.18
348;2;1;4;1;1;5;661.6;793.0;732.3;707.9;160.0;120.0;160.0;160.0;120.0;720.0;722.96
349;3;0;5;1;1;1;443.5;510.5;445.5;491.0;100.0;120.0;120.0;140.0;140.0;620.0;502.1
350;18;0;3;0;1;7;443.1;602.2;514.8;500.7;160.0;200.0;180.0;160.0;200.0;900.0;592.1600000000001
351;1;0;1;0;1;2;591.7;617.4;567.9;507.7;160.0;200.0;180.0;180.0;200.0;920.0;640.9399999999999
352;3;0;1;1;1;7;734.8;817.8;732.7;625.8;160.0;200.0;200.0;200.0;200.0;960.0;774.22
353;1;1;4;1;1;14;401.8;612.1;530.7;451.2;140.0;200.0;120.0;160.0;140.0;760.0;551.1600000000001
354;3;1;3;1;0;1;486.1;413.7;525.5;430.1;120.0;140.0;100.0;80.0;120.0;560.0;483.08
355;3;0;4;0;0;0;390.1;486.4;358.6;416.4;0.0;40.0;0.0;20.0;0.0;60.0;342.3
356;11;1;4;1;0;3;472.3;463.2;640.6;502.7;120.0;120.0;120.0;120.0;120.0;600.0;535.76
357;2;0;0;1;0;1;441.2;476.5;561.7;477.0;160.0;160.0;180.0;200.0;200.0;900.0;571.28
358;4;0;4;1;1;1;482.3;408.5;583.5;572.9;140.0;120.0;120.0;120.0;140.0;640.0;537.4399999999999
359;2;1;5;0;1;1;467.9;403.1;430.3;434.6;140.0;200.0;160.0;180.0;200.0;880.0;523.1800000000001
360;9;1;4;1;1;3;532.3;765.9;574.0;555.3;160.0;180.0;140.0;140.0;100.0;720.0;629.5
361;1;0;4;1;0;5;492.8;417.4;485.7;433.1;140.0;200.0;180.0;180.0;200.0;900.0;545.8
362;1;0;1;0;0;7;466.5;518.0;478.7;452.8;140.0;200.0;160.0;160.0;180.0;840.0;551.2
363;4;1;4;1;0;1;536.1;483.7;563.1;495.9;100.0;120.0;80.0;120.0;80.0;500.0;515.76
364;7;0;4;1;0;2;472.1;462.8;457.9;443.0;100.0;120.0;80.0;120.0;0.0;420.0;451.16
365;15;1;1;1;1;6;544.4;632.6;597.7;541.6;140.0;200.0;120.0;120.0;120.0;700.0;603.26
366;0;0;4;1;0;8;487.3;511.8;519.9;503.0;100.0;120.0;120.0;140.0;140.0;620.0;528.4
367;1;0;0;0;0;1;520.7;539.6;544.7;499.5;80.0;120.0;80.0;120.0;120.0;520.0;524.9
368;6;0;4;1;0;2;383.5;376.1;522.2;420.2;160.0;200.0;180.0;200.0;180.0;920.0;524.4
369;9;1;4;1;0;1;432.3;446.3;508.7;467.0;140.0;40.0;40.0;120.0;40.0;380.0;446.86
370;1;1;4;1;1;4;446.1;737.0;586.2;517.2;160.0;180.0;140.0;180.0;120.0;780.0;613.3
371;1;1;4;0;1;1;441.9;379.4;445.8;496.1;140.0;160.0;140.0;120.0;100.0;660.0;484.64
372;1;0;4;0;1;0;354.3;450.1;398.6;429.7;120.0;120.0;100.0;120.0;40.0;500.0;426.5400000000001
373;0;1;4;0;1;1;430.0;553.1;407.7;424.1;100.0;120.0;120.0;120.0;160.0;620.0;486.98
374;18;0;4;0;1;2;450.4;485.4;456.9;500.6;120.0;140.0;140.0;120.0;120.0;640.0;506.66
375;3;0;4;1;1;1;555.3;502.3;617.6;516.9;120.0;180.0;100.0;140.0;100.0;640.0;566.4200000000001
376;9;0;4;1;0;2;561.3;654.0;698.8;658.3;140.0;180.0;140.0;160.0;180.0;800.0;674.48
377;2;1;4;1;1;1;405.0;542.4;396.8;393.5;80.0;120.0;80.0;100.0;80.0;460.0;439.54
378;1;0;1;1;1;3;468.1;623.1;560.9;498.8;120.0;180.0;120.0;120.0;100.0;640.0;558.1800000000001
379;1;1;4;1;1;1;397.7;621.8;465.3;499.4;100.0;120.0;120.0;100.0;80.0;520.0;500.84
380;9;0;1;1;0;0;403.0;438.2;508.1;486.6;80.0;120.0;100.0;120.0;140.0;560.0;479.18
381;3;1;1;1;0;1;407.9;431.1;403.6;355.1;120.0;140.0;80.0;140.0;0.0;480.0;415.54
382;12;0;0;1;0;1;411.2;433.3;388.0;342.8;140.0;160.0;120.0;140.0;120.0;680.0;451.06000000000006
383;2;0;5;1;0;1;400.2817309768677;463.6810469436816;369.5;406.2;120.0;120.0;120.0;120.0;100.0;580.0;271.14
384;2;0;1;1;1;1;457.5;455.5;449.4;467.6;140.0;140.0;100.0;160.0;140.0;680.0;502.0
385;0;1;1;0;1;6;535.9;687.7;417.9;452.9;120.0;120.0;100.0;100.0;120.0;560.0;530.88
386;10;1;2;1;1;1;523.3;471.0;584.1;441.4;100.0;120.0;100.0;120.0;120.0;560.0;515.96
387;3;0;4;1;0;1;404.1;376.9;359.4;350.5;100.0;100.0;100.0;80.0;80.0;460.0;390.18
388;0;0;4;0;0;0;390.4;429.7;516.3;463.4;120.0;120.0;120.0;120.0;0.0;480.0;455.96
389;2;0;1;1;1;1;566.7;371.2;580.5;563.8;100.0;180.0;140.0;160.0;200.0;780.0;572.4399999999999
390;1;0;4;0;1;2;554.9;586.7;639.4;628.6;160.0;200.0;180.0;200.0;200.0;940.0;669.9200000000001
391;6;0;1;1;1;3;441.8;529.1;547.7;433.8;160.0;200.0;180.0;180.0;160.0;880.0;566.48
392;0;1;4;0;1;2;494.0;481.0;496.1;542.4;0.0;0.0;0.0;0.0;0.0;0.0;402.7
393;6;0;4;1;1;1;424.9;484.1;377.8;514.3;100.0;120.0;100.0;80.0;60.0;460.0;452.22
394;0;1;1;0;0;1;429.7;396.2;498.9;510.3;140.0;120.0;120.0;140.0;180.0;700.0;507.02
395;1;0;4;0;0;0;489.6;474.7;517.4;545.6;160.0;120.0;120.0;160.0;120.0;680.0;541.46
396;8;1;1;1;1;4;539.3;520.5;575.9;604.5;120.0;120.0;120.0;120.0;80.0;560.0;560.04
397;14;0;4;1;0;1;451.0;569.7;478.4;479.2;80.0;120.0;100.0;80.0;80.0;460.0;487.66
398;13;0;4;1;1;1;492.5;458.2;511.8;480.3;80.0;120.0;100.0;80.0;80.0;460.0;480.56000000000006
399;4;0;2;1;1;0;476.5;438.3;369.6;491.8;140.0;180.0;140.0;160.0;160.0;780.0;511.24
400;4;0;4;1;0;3;454.2;446.3;381.7;477.0;120.0;120.0;100.0;120.0;40.0;500.0;451.84
401;9;0;4;1;1;1;455.5;688.3;638.7;650.4;160.0;200.0;140.0;160.0;120.0;780.0;642.58
402;1;1;4;1;0;0;383.9;669.9;491.5;516.1;100.0;120.0;140.0;120.0;140.0;620.0;536.28
403;9;0;4;1;0;1;483.3;485.6;502.1;389.9;80.0;120.0;80.0;80.0;120.0;480.0;468.18
404;2;0;4;1;0;5;591.4;489.3;522.3;532.5;160.0;180.0;160.0;160.0;160.0;820.0;591.1
405;0;0;4;0;0;7;392.5;516.6;449.8;440.6;140.0;120.0;80.0;140.0;140.0;620.0;483.9
406;0;0;4;0;0;1;396.9;431.5;497.0;483.1;60.0;120.0;80.0;120.0;40.0;420.0;445.7
407;12;0;4;1;0;3;437.2;585.6;392.5;435.0;120.0;120.0;120.0;100.0;0.0;460.0;462.06000000000006
408;2;0;1;0;1;16;519.3462046738686;489.0763296328549;557.1;484.9;120.0;160.0;120.0;100.0;40.0;540.0;316.4
409;2;0;4;1;0;1;456.072734601152;486.3017660282047;549.9;465.8;80.0;80.0;60.0;60.0;40.0;320.0;267.14
410;0;0;5;1;1;2;551.4;504.7;653.3;526.0;120.0;180.0;120.0;160.0;180.0;760.0;599.08
411;2;1;1;1;0;1;373.8;389.5;367.5;480.9;100.0;120.0;120.0;120.0;100.0;560.0;434.34
412;1;1;1;0;0;3;658.6;720.5;599.8;554.9;120.0;120.0;120.0;160.0;160.0;680.0;642.76
413;1;0;1;1;0;1;486.0;408.1;482.1;517.0;120.0;120.0;120.0;120.0;140.0;620.0;502.64
414;7;0;5;1;0;10;464.4;669.8;602.7;455.3;140.0;200.0;160.0;180.0;200.0;880.0;614.4399999999999
415;2;1;1;1;1;1;527.0;543.0;460.1;512.0;120.0;120.0;80.0;80.0;60.0;460.0;500.42
416;1;0;4;1;1;16;590.4;615.6;558.8;506.5;160.0;200.0;180.0;180.0;180.0;900.0;634.26
417;1;0;1;1;1;6;454.5;542.6;424.1;418.3;120.0;120.0;100.0;120.0;60.0;520.0;471.9
418;3;0;1;1;0;1;353.9;395.4;460.6;473.8;80.0;120.0;80.0;100.0;0.0;380.0;412.74
419;7;1;4;1;0;1;409.6;557.3;557.1;469.5;100.0;120.0;100.0;120.0;100.0;540.0;506.7
420;0;0;4;0;1;3;497.0;448.7;465.6;435.0;140.0;120.0;120.0;120.0;160.0;660.0;501.2600000000001
421;4;1;1;1;1;1;687.1;824.1;617.8;582.5;160.0;200.0;180.0;200.0;200.0;940.0;730.3
422;2;1;1;0;1;1;489.1;469.0;454.9;448.0;0.0;0.0;0.0;0.0;0.0;0.0;372.2
423;0;1;1;0;0;3;412.4;645.3;457.5;539.7;120.0;40.0;40.0;120.0;40.0;360.0;482.98
424;1;0;4;0;1;1;566.5;698.3;572.0;614.7;200.0;200.0;160.0;200.0;200.0;960.0;682.3
425;2;0;5;1;1;10;595.0;508.7;456.0;466.0;160.0;200.0;160.0;180.0;200.0;900.0;585.14
426;2;1;4;1;1;3;463.3;566.1;592.9;487.5;100.0;120.0;80.0;80.0;120.0;500.0;521.96
427;4;1;4;1;0;1;413.9;383.1;364.0;329.2;80.0;120.0;80.0;120.0;0.0;400.0;378.04
428;0;1;1;0;1;4;498.7;709.0;702.1;622.3;140.0;120.0;140.0;180.0;180.0;760.0;658.42
429;3;0;1;1;0;2;361.7;422.1;391.7;397.0;120.0;180.0;120.0;140.0;0.0;560.0;426.5
430;11;1;5;1;0;5;632.1;594.9;668.7;562.5;80.0;140.0;120.0;120.0;140.0;600.0;611.6400000000001
431;7;1;5;1;0;2;369.5;430.2;414.9;434.7;120.0;40.0;80.0;120.0;40.0;400.0;409.86
432;0;1;1;0;1;13;632.2;714.0;708.5;641.8;100.0;120.0;140.0;120.0;120.0;600.0;659.3
433;18;1;5;0;0;3;433.4;478.1;395.2;353.0;60.0;120.0;60.0;80.0;120.0;440.0;419.94
434;7;1;5;1;0;2;375.1;592.6;484.8;405.4;120.0;200.0;140.0;180.0;180.0;820.0;535.58
435;9;1;4;1;0;1;427.7;532.5;610.6;581.3;100.0;120.0;140.0;180.0;100.0;640.0;558.42
436;1;0;1;0;0;10;556.6;570.7;570.6;537.1;160.0;200.0;180.0;200.0;180.0;920.0;631.0
437;12;0;5;1;0;1;454.4;463.3;554.5;476.9;120.0;120.0;120.0;120.0;160.0;640.0;517.8199999999999
438;1;0;5;0;0;1;469.5;389.0;368.5;454.8;100.0;120.0;120.0;120.0;100.0;560.0;448.36
439;0;0;4;0;1;4;582.3;686.9;614.0;594.5;160.0;180.0;160.0;180.0;180.0;860.0;667.54
440;1;0;4;0;0;6;505.9;469.1;540.4;534.1;160.0;200.0;160.0;140.0;200.0;860.0;581.9
441;2;0;5;1;0;1;445.3;424.0;503.4;456.3;120.0;120.0;120.0;120.0;120.0;600.0;485.8
442;1;0;4;1;0;3;406.5;528.9;346.6;392.1;140.0;200.0;140.0;160.0;160.0;800.0;494.82
443;1;1;5;0;1;1;536.1;525.3;440.1;453.8;120.0;120.0;120.0;160.0;120.0;640.0;519.0600000000001
444;4;0;1;1;0;2;466.0;554.9;611.4;547.3;100.0;120.0;80.0;100.0;40.0;440.0;523.92
445;4;1;1;1;0;2;619.7;689.7;621.3;531.5;180.0;200.0;160.0;180.0;200.0;920.0;676.4399999999999
446;4;1;1;1;0;2;459.72212374352006;484.07270432936366;386.4;379.1;120.0;120.0;120.0;120.0;140.0;620.0;277.1
447;3;0;1;1;0;1;461.0;496.9;415.7;434.1;120.0;160.0;140.0;180.0;200.0;800.0;521.5400000000001
448;15;1;4;1;0;2;379.7;403.4;377.1;361.4;80.0;120.0;80.0;120.0;120.0;520.0;408.32
449;14;1;4;1;1;2;630.2;682.6;716.2;574.7;160.0;180.0;100.0;120.0;120.0;680.0;656.74
450;10;0;1;1;0;1;439.7;432.9;485.4;456.7;100.0;120.0;100.0;160.0;80.0;560.0;474.94
451;9;1;1;1;1;4;657.9;710.3;728.2;616.6;140.0;40.0;40.0;160.0;40.0;420.0;626.6
452;2;1;4;1;1;2;502.6;640.7;590.6;551.1;120.0;200.0;140.0;120.0;80.0;660.0;589.0
453;1;0;4;0;0;3;420.1;422.5;483.3;423.9;120.0;140.0;120.0;160.0;120.0;660.0;481.96
454;9;0;4;1;0;2;509.5;386.8;510.1;485.4;0.0;0.0;0.0;0.0;0.0;0.0;378.36
455;2;0;1;1;0;1;452.2;416.6;472.2;411.4;120.0;120.0;120.0;120.0;120.0;600.0;470.48
