NU_INSCRICAO;FAIXA ETÁRIA;SEXO;COR/RAÇA;SITUAÇÃO DE CONCLUSÃO;TIPO DE ESCOLA;LOCALIZAÇÃO DA ESCOLA;NO_MUNICIPIO_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NOTA_CN;NOTA_CH;NOTA_LC;NOTA_MT;IDIOMA;STATUS DA REDAÇÃO;NOTA_COMP1;NOTA_COMP2;NOTA_COMP3;NOTA_COMP4;NOTA_COMP5;NOTA_REDACAO;RENDA;INTERNET;PRESENCA;NOTAS
210053395093;20 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Rio Formoso;1;1;1;1;582.3;583.5;502.3;768.9;Inglês;Sem problemas;160.0;200.0;180.0;200.0;160.0;900.0;Nenhuma renda;Sim;4;3337.0
210053399792;17 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Arcoverde;1;1;1;1;467.0;510.6;439.5;528.0;Inglês;Sem problemas;140.0;120.0;140.0;140.0;120.0;660.0;Até R$ 998,00;Sim;4;2605.1
210053833338;21 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Barreiros;1;1;1;1;538.8;475.9;545.7;413.2;Espanhol;Sem problemas;120.0;200.0;120.0;120.0;160.0;720.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2693.6000000000004
210053135931;18 anos;F;Branca;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Salgueiro;1;1;1;1;434.1;345.8;534.4;515.1;Espanhol;Sem problemas;140.0;200.0;100.0;120.0;140.0;700.0;Até R$ 998,00;Sim;4;2529.4
210054448157;17 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Petrolina;2;1;1;2;;521.4;535.0;;Espanhol;Sem problemas;120.0;200.0;120.0;160.0;180.0;780.0;De R$ 1.497,01 até R$ 1.996,00;Sim;6;1836.4
210052950405;17 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Privada;Urbana;Olinda;1;1;1;1;591.7;666.4;579.8;718.9;Inglês;Sem problemas;140.0;200.0;120.0;160.0;120.0;740.0;De R$ 6.986,01 até R$ 7.984,00;Sim;4;3296.7999999999997
210053373862;Entre 26 e 30 anos;M;Amarela;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;386.2;473.4;397.3;370.5;Espanhol;Sem problemas;100.0;120.0;80.0;80.0;120.0;500.0;Até R$ 998,00;Sim;4;2127.3999999999996
210052632019;20 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Santa Cruz do Capibaribe;1;1;1;1;549.1;570.9;553.2;561.3;Inglês;Sem problemas;140.0;140.0;120.0;160.0;100.0;660.0;De R$ 1.497,01 até R$ 1.996,00;Sim;4;2894.5
210051655193;18 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Paulista;1;1;1;1;574.5;580.8;557.9;657.9;Espanhol;Sem problemas;140.0;200.0;140.0;200.0;200.0;880.0;De R$ 2.495,01 até R$ 2.994,00;Sim;4;3251.1
210053875476;20 anos;M;Branca;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Gravatá;1;1;1;1;448.4;507.3;459.9;483.6;Espanhol;Sem problemas;100.0;120.0;120.0;140.0;100.0;580.0;Até R$ 998,00;Não;4;2479.2
210054289365;18 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Lagoa de Itaenga;1;1;1;1;441.9;437.4;471.3;599.3;Inglês;Sem problemas;160.0;200.0;160.0;160.0;200.0;880.0;Nenhuma renda;Sim;4;2829.8999999999996
210051081894;18 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Recife;1;1;1;1;548.8;633.1;574.1;479.4;Inglês;Sem problemas;120.0;100.0;80.0;120.0;0.0;420.0;Até R$ 998,00;Sim;4;2655.4
210054204301;19 anos;M;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Recife;1;1;1;1;362.3;0.0;0.0;446.8;Espanhol;Fuga ao tema;0.0;0.0;0.0;0.0;0.0;0.0;Até R$ 998,00;Sim;4;809.1
210051776929;18 anos;M;Branca;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Araçoiaba;1;1;1;1;399.8;416.0;490.0;379.6;Inglês;Sem problemas;80.0;120.0;120.0;100.0;120.0;540.0;De R$ 1.497,01 até R$ 1.996,00;Sim;4;2225.4
210052454380;18 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Privada;Urbana;Pesqueira;1;1;1;1;509.1;547.6;525.2;638.8;Inglês;Sem problemas;120.0;120.0;100.0;120.0;60.0;520.0;Até R$ 998,00;Sim;4;2740.7
210052148282;18 anos;M;Branca;Estou cursando e concluirei o EM em 2021;Público;Rural;Custódia;1;1;1;1;459.8;472.2;439.0;565.4;Espanhol;Sem problemas;60.0;100.0;80.0;80.0;0.0;320.0;Nenhuma renda;Não;4;2256.4
210052224249;18 anos;M;Branca;Estou cursando e concluirei o EM em 2021;Público;Urbana;Lajedo;1;1;1;1;435.4;441.1;425.3;534.7;Espanhol;Sem problemas;120.0;120.0;120.0;120.0;120.0;600.0;Até R$ 998,00;Sim;4;2436.5
210054012941;20 anos;M;Branca;Já concluí o EM;Não respondeu;Não Consta;Carpina;1;1;1;1;500.6;510.0;524.5;629.3;Inglês;Sem problemas;100.0;180.0;120.0;120.0;180.0;700.0;Até R$ 998,00;Sim;4;2864.3999999999996
210051105184;20 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;562.9;608.1;526.6;660.3;Inglês;Sem problemas;120.0;120.0;140.0;140.0;180.0;700.0;Até R$ 998,00;Sim;4;3057.8999999999996
210052549614;17 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Privada;Não Consta;Paulista;1;1;1;1;508.7;373.4;460.6;497.2;Espanhol;Sem problemas;100.0;120.0;100.0;100.0;100.0;520.0;De R$ 3.992,01 até R$ 4.990,00;Sim;4;2359.8999999999996
210052016957;Entre 26 e 30 anos;M;Amarela;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;422.3;380.3;537.4;461.1;Inglês;Sem problemas;100.0;120.0;100.0;80.0;80.0;480.0;De R$ 1.996,01 até R$ 2.495,00;Sim;4;2281.1
210051154735;18 anos;F;Branca;Estou cursando e concluirei o EM em 2021;Público;Urbana;Recife;1;1;1;1;600.5;642.8;594.6;727.3;Inglês;Sem problemas;160.0;180.0;180.0;180.0;200.0;900.0;De R$ 5.988,01 até R$ 6.986,00;Sim;4;3465.2
210052303990;21 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;534.1;589.7;594.8;428.1;Inglês;Sem problemas;180.0;200.0;180.0;200.0;180.0;940.0;De R$ 2.495,01 até R$ 2.994,00;Sim;4;3086.7000000000003
210051516110;19 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Palmares;1;1;1;1;599.8;658.2;607.0;726.8;Inglês;Sem problemas;180.0;200.0;200.0;200.0;200.0;980.0;De R$ 998,01 até R$ 1.497,00;Sim;4;3571.8
210053306519;Entre 26 e 30 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Ouricuri;1;1;1;1;410.7;481.1;432.2;413.2;Espanhol;Sem problemas;120.0;120.0;120.0;120.0;120.0;600.0;Nenhuma renda;Sim;4;2337.2
210053583063;18 anos;M;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Camaragibe;1;1;1;1;352.5;429.3;438.4;480.1;Espanhol;Sem problemas;140.0;120.0;120.0;120.0;40.0;540.0;De R$ 1.497,01 até R$ 1.996,00;Sim;4;2240.2999999999997
210051280803;17 anos;M;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;São Bento do Una;1;1;1;1;450.0;433.5;378.4;479.9;Inglês;Sem problemas;100.0;120.0;100.0;120.0;40.0;480.0;Até R$ 998,00;Sim;4;2221.8
210053220145;Entre 36 e 40 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;445.9;454.7;386.8;451.5;Espanhol;Sem problemas;120.0;200.0;120.0;120.0;100.0;660.0;De R$ 2.994,01 até R$ 3.992,00;Sim;4;2398.8999999999996
210054015157;18 anos;F;Preta;Estou cursando e concluirei o EM em 2021;Público;Rural;Camaragibe;1;1;1;1;362.0;420.4;380.7;426.1;Espanhol;Sem problemas;120.0;120.0;120.0;80.0;120.0;560.0;Até R$ 998,00;Sim;4;2149.2
210053047350;25 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;647.6;618.6;535.3;644.2;Inglês;Sem problemas;160.0;160.0;160.0;160.0;120.0;760.0;De R$ 2.495,01 até R$ 2.994,00;Sim;4;3205.7
210053132273;21 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Ipojuca;1;1;1;1;481.4;414.5;367.2;419.4;Espanhol;Sem problemas;100.0;160.0;120.0;140.0;140.0;660.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2342.5
210051128617;18 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Recife;1;1;1;1;454.8;472.7;500.0;372.9;Espanhol;Sem problemas;120.0;120.0;100.0;140.0;120.0;600.0;Nenhuma renda;Sim;4;2400.4
210051810314;20 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Aliança;1;1;1;1;485.0;552.3;549.6;522.3;Inglês;Sem problemas;120.0;180.0;100.0;180.0;180.0;760.0;Até R$ 998,00;Sim;4;2869.2
210051054877;20 anos;F;Não declarado;Já concluí o EM;Não respondeu;Não Consta;Olinda;1;1;1;1;437.0;566.3;467.9;456.0;Espanhol;Sem problemas;80.0;120.0;120.0;120.0;40.0;480.0;Até R$ 998,00;Sim;4;2407.2
210052616595;19 anos;M;Branca;Já concluí o EM;Não respondeu;Não Consta;Caruaru;1;1;1;1;491.3;598.2;572.2;469.3;Inglês;Sem problemas;100.0;200.0;140.0;140.0;140.0;720.0;Até R$ 998,00;Sim;4;2851.0
210052379975;Entre 26 e 30 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Lagoa de Itaenga;1;1;1;1;419.6;401.4;336.5;484.2;Inglês;Sem problemas;80.0;120.0;80.0;80.0;0.0;360.0;Até R$ 998,00;Sim;4;2001.7
210052545198;20 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Cabo de Santo Agostinho;1;1;1;1;462.1;518.7;523.1;452.3;Inglês;Sem problemas;120.0;120.0;100.0;120.0;120.0;580.0;De R$ 2.994,01 até R$ 3.992,00;Sim;4;2536.2
210054448241;20 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Palmares;1;1;1;1;463.5;604.7;526.6;630.3;Inglês;Sem problemas;100.0;180.0;100.0;100.0;100.0;580.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2805.1000000000004
210052871943;18 anos;M;Branca;Estou cursando e concluirei o EM em 2021;Privada;Urbana;Recife;1;1;1;1;529.2;518.6;469.1;458.3;Espanhol;Sem problemas;120.0;120.0;120.0;120.0;80.0;560.0;De R$ 3.992,01 até R$ 4.990,00;Sim;4;2535.2
210053585658;22 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Catende;1;1;1;1;420.8;437.7;416.5;395.1;Espanhol;Sem problemas;120.0;40.0;40.0;140.0;40.0;380.0;Nenhuma renda;Sim;4;2050.1
210054259370;18 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Recife;1;1;1;1;353.5;462.0;451.3;483.4;Espanhol;Sem problemas;120.0;160.0;80.0;100.0;120.0;580.0;Até R$ 998,00;Sim;4;2330.2
210053996649;18 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Petrolina;1;1;1;1;446.0;497.5;477.6;398.9;Inglês;Sem problemas;140.0;200.0;160.0;160.0;200.0;860.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2680.0
210052347027;17 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Surubim;1;1;1;1;407.0;371.6;509.0;474.7;Inglês;Sem problemas;80.0;120.0;80.0;100.0;100.0;480.0;Até R$ 998,00;Sim;4;2242.3
210053579804;21 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Cabo de Santo Agostinho;1;1;1;1;477.0;468.1;396.2;446.2;Espanhol;Sem problemas;60.0;120.0;100.0;100.0;140.0;520.0;Até R$ 998,00;Sim;4;2307.5
210053373624;20 anos;F;Não declarado;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;544.9;576.5;569.4;491.9;Espanhol;Sem problemas;100.0;140.0;120.0;120.0;140.0;620.0;Até R$ 998,00;Sim;4;2802.7000000000003
210053833651;20 anos;F;Indígena;Já concluí o EM;Não respondeu;Não Consta;Carnaubeira da Penha;1;1;1;1;395.4;461.0;431.9;505.4;Espanhol;Sem problemas;120.0;200.0;120.0;120.0;100.0;660.0;De R$ 1.497,01 até R$ 1.996,00;Sim;4;2453.7
210051699987;18 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Panelas;1;1;1;1;403.9;360.1;376.4;459.1;Inglês;Sem problemas;100.0;120.0;120.0;80.0;80.0;500.0;Nenhuma renda;Não;4;2099.5
210053361507;19 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Jaboatão dos Guararapes;1;1;1;1;537.3;595.5;517.6;624.1;Inglês;Sem problemas;160.0;200.0;200.0;200.0;200.0;960.0;De R$ 9.980,01 até R$ 11.976,00;Sim;4;3234.5
210052819947;18 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Privada;Urbana;Caruaru;1;1;1;1;411.1;435.0;493.3;458.2;Espanhol;Sem problemas;100.0;120.0;120.0;100.0;80.0;520.0;De R$ 1.497,01 até R$ 1.996,00;Sim;4;2317.6000000000004
210051415997;20 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Serra Talhada;1;1;1;1;386.2;439.4;547.3;470.6;Espanhol;Sem problemas;140.0;120.0;120.0;140.0;120.0;640.0;Até R$ 998,00;Sim;4;2483.5
210051135504;18 anos;M;Parda;Estou cursando e concluirei o EM em 2021;Público;Rural;Bom Jardim;1;1;1;1;507.2;542.9;498.6;446.7;Inglês;Sem problemas;100.0;120.0;120.0;140.0;120.0;600.0;Nenhuma renda;Sim;4;2595.3999999999996
210052141683;19 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Recife;1;1;1;1;403.0;498.2;452.8;448.0;Espanhol;Sem problemas;120.0;120.0;120.0;140.0;40.0;540.0;Até R$ 998,00;Sim;4;2342.0
210051862392;25 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Ouricuri;1;1;1;1;417.1;432.2;395.0;378.8;Espanhol;Sem problemas;120.0;120.0;120.0;160.0;140.0;660.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2283.1
210053853899;20 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Tabira;1;1;1;1;438.1;473.8;418.7;429.7;Inglês;Sem problemas;120.0;200.0;120.0;120.0;180.0;740.0;Até R$ 998,00;Sim;4;2500.3
210053083672;17 anos;F;Branca;Estou cursando e concluirei o EM em 2021;Público;Urbana;Recife;1;1;1;1;470.3;474.8;461.5;593.5;Inglês;Sem problemas;120.0;120.0;120.0;120.0;120.0;600.0;Até R$ 998,00;Sim;4;2600.1
210054288766;18 anos;F;Branca;Estou cursando e concluirei o EM em 2021;Privada;Urbana;Recife;1;1;1;1;529.5;537.0;550.9;686.1;Inglês;Sem problemas;160.0;120.0;140.0;160.0;160.0;740.0;De R$ 8.982,01 até R$ 9.980,00;Sim;4;3043.5
210051087384;19 anos;M;Branca;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;641.3;687.3;587.8;721.3;Espanhol;Sem problemas;140.0;200.0;160.0;180.0;200.0;880.0;Mais de R$ 19.960,00;Sim;4;3517.7
210054269019;21 anos;F;Preta;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;435.5;415.3;486.2;546.7;Inglês;Sem problemas;140.0;200.0;120.0;160.0;140.0;760.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2643.7
210051080839;22 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Floresta;1;1;1;1;571.7;673.4;583.2;671.4;Inglês;Sem problemas;160.0;200.0;160.0;180.0;200.0;900.0;De R$ 8.982,01 até R$ 9.980,00;Sim;4;3399.7
210051276061;18 anos;M;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Tabira;1;1;1;1;491.9;428.1;330.6;478.4;Espanhol;Sem problemas;80.0;160.0;100.0;100.0;120.0;560.0;Nenhuma renda;Sim;4;2289.0
210053406393;18 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Camaragibe;1;1;1;1;481.8;571.5;493.4;366.3;Espanhol;Sem problemas;100.0;160.0;120.0;180.0;180.0;740.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2653.0
210053003600;Menor de 17 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Camaragibe;1;1;1;1;411.1;435.4;536.7;585.6;Inglês;Sem problemas;160.0;200.0;160.0;200.0;200.0;920.0;De R$ 1.497,01 até R$ 1.996,00;Sim;4;2888.8
210052133609;19 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Caruaru;1;1;1;1;463.8;649.2;587.8;476.0;Inglês;Sem problemas;140.0;120.0;140.0;120.0;140.0;660.0;Até R$ 998,00;Sim;4;2836.8
210052688531;18 anos;M;Preta;Estou cursando e concluirei o EM em 2021;Público;Urbana;Panelas;1;1;1;1;468.8;517.9;518.9;661.6;Espanhol;Sem problemas;120.0;120.0;120.0;140.0;120.0;620.0;Até R$ 998,00;Não;4;2787.2
210051275050;20 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Garanhuns;1;1;1;1;454.3;436.9;417.1;562.2;Espanhol;Sem problemas;120.0;120.0;120.0;120.0;120.0;600.0;Até R$ 998,00;Sim;4;2470.5
210053442284;17 anos;M;Branca;Estou cursando e concluirei o EM em 2021;Público;Urbana;Vicência;1;1;1;1;388.5;458.5;407.8;427.4;Espanhol;Sem problemas;60.0;120.0;100.0;80.0;80.0;440.0;Até R$ 998,00;Sim;4;2122.2
210051605885;17 anos;F;Branca;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Jaboatão dos Guararapes;1;1;1;1;454.5;540.8;532.1;408.8;Inglês;Sem problemas;120.0;140.0;100.0;120.0;140.0;620.0;Até R$ 998,00;Sim;4;2556.2
210053387996;20 anos;M;Preta;Já concluí o EM;Não respondeu;Não Consta;Paulista;1;1;1;1;558.9;533.7;416.0;527.3;Espanhol;Sem problemas;80.0;120.0;120.0;100.0;100.0;520.0;Nenhuma renda;Sim;4;2555.8999999999996
210054233385;18 anos;F;Preta;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Belém do São Francisco;1;1;1;1;402.5;382.1;403.0;424.7;Espanhol;Sem problemas;100.0;120.0;80.0;120.0;20.0;440.0;Até R$ 998,00;Sim;4;2052.3
210053354805;19 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;537.8;561.0;557.9;538.5;Inglês;Sem problemas;140.0;100.0;120.0;120.0;100.0;580.0;Até R$ 998,00;Sim;4;2775.2
210051663471;Entre 46 e 50 anos;F;Preta;Já concluí o EM;Não respondeu;Não Consta;Paulista;1;1;1;1;432.9;535.6;557.0;519.5;Espanhol;Sem problemas;120.0;120.0;120.0;120.0;120.0;600.0;Nenhuma renda;Não;4;2645.0
210053838161;19 anos;M;Branca;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;542.0;662.1;611.2;578.0;Inglês;Sem problemas;160.0;200.0;140.0;200.0;200.0;900.0;De R$ 998,01 até R$ 1.497,00;Sim;4;3293.3
210053819168;Entre 26 e 30 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;São Lourenço da Mata;1;1;1;1;411.4;486.0;540.9;372.5;Inglês;Sem problemas;120.0;180.0;120.0;140.0;140.0;700.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2510.8
210054267398;22 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Rio Formoso;1;1;1;1;538.5;602.8;571.1;552.7;Inglês;Sem problemas;160.0;200.0;160.0;160.0;180.0;860.0;De R$ 998,01 até R$ 1.497,00;Sim;4;3125.1000000000004
210053567429;18 anos;F;Branca;Estou cursando e concluirei o EM em 2021;Privada;Urbana;Recife;1;1;1;1;500.2;516.3;515.6;577.5;Espanhol;Sem problemas;120.0;40.0;40.0;180.0;40.0;420.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2529.6
210054288945;17 anos;F;Preta;Estou cursando e concluirei o EM em 2021;Privada;Urbana;Jaboatão dos Guararapes;1;1;1;1;435.0;549.5;478.9;465.5;Inglês;Sem problemas;140.0;160.0;120.0;120.0;120.0;660.0;De R$ 1.996,01 até R$ 2.495,00;Sim;4;2588.9
210053859651;18 anos;F;Indígena;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Petrolândia;1;1;1;1;427.7;543.1;505.7;442.3;Inglês;Sem problemas;160.0;160.0;140.0;180.0;120.0;760.0;Até R$ 998,00;Sim;4;2678.8
210053803311;25 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Recife;0;1;1;0;;564.0;461.7;;Inglês;Sem problemas;120.0;120.0;120.0;140.0;140.0;640.0;Até R$ 998,00;Sim;2;1665.7
210053421453;19 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Jaboatão dos Guararapes;1;1;1;1;389.0;412.4;394.9;458.9;Espanhol;Sem problemas;120.0;180.0;120.0;140.0;140.0;700.0;Até R$ 998,00;Sim;4;2355.2
210051630665;21 anos;M;Branca;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;552.2;563.4;541.8;617.7;Espanhol;Sem problemas;120.0;120.0;120.0;100.0;100.0;560.0;De R$ 2.495,01 até R$ 2.994,00;Sim;4;2835.1
210053133938;23 anos;F;Preta;Já concluí o EM;Não respondeu;Não Consta;Paulista;1;1;1;1;513.9;494.2;506.4;537.9;Espanhol;Sem problemas;80.0;100.0;80.0;80.0;80.0;420.0;Até R$ 998,00;Sim;4;2472.4
210051410981;18 anos;F;Não declarado;Estou cursando e concluirei o EM em 2021;Público;Urbana;Paulista;1;1;1;1;358.4;401.2;433.0;523.6;Inglês;Sem problemas;80.0;120.0;80.0;80.0;140.0;500.0;De R$ 1.497,01 até R$ 1.996,00;Sim;4;2216.2
210053741519;Entre 26 e 30 anos;M;Branca;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;560.3;669.7;567.8;620.0;Espanhol;Sem problemas;160.0;200.0;160.0;180.0;200.0;900.0;De R$ 998,01 até R$ 1.497,00;Sim;4;3317.8
210052260762;Entre 26 e 30 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Ribeirão;1;1;1;1;556.7;596.2;595.2;557.5;Espanhol;Sem problemas;120.0;120.0;120.0;120.0;120.0;600.0;De R$ 2.994,01 até R$ 3.992,00;Sim;4;2905.6000000000004
210051098922;18 anos;M;Branca;Estou cursando e concluirei o EM em 2021;Público;Urbana;Escada;1;1;1;1;364.5;405.1;399.1;480.0;Inglês;Sem problemas;80.0;120.0;120.0;120.0;140.0;580.0;Nenhuma renda;Sim;4;2228.7
210052789161;17 anos;F;Branca;Estou cursando e concluirei o EM em 2021;Público;Urbana;Afrânio;1;1;1;1;512.7;520.6;533.0;631.1;Inglês;Sem problemas;140.0;120.0;100.0;180.0;160.0;700.0;De R$ 1.497,01 até R$ 1.996,00;Sim;4;2897.4
210051562404;18 anos;M;Parda;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Floresta;0;1;1;0;;386.5;450.8;;Inglês;Sem problemas;140.0;120.0;100.0;120.0;140.0;620.0;Até R$ 998,00;Sim;2;1457.3
210051033577;22 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;509.3;360.4;464.4;424.3;Espanhol;Sem problemas;80.0;120.0;100.0;80.0;100.0;480.0;Até R$ 998,00;Sim;4;2238.3999999999996
210054000681;18 anos;F;Branca;Estou cursando e concluirei o EM em 2021;Privada;Não Consta;Recife;1;1;1;1;435.6;431.0;504.9;533.6;Espanhol;Sem problemas;120.0;120.0;120.0;120.0;140.0;620.0;De R$ 1.497,01 até R$ 1.996,00;Sim;4;2525.1
210053584032;18 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Moreno;1;1;1;1;451.2;417.3;499.8;496.6;Espanhol;Sem problemas;140.0;120.0;140.0;180.0;140.0;720.0;Até R$ 998,00;Sim;4;2584.9
210052029503;18 anos;M;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Paulista;1;1;1;1;554.6;572.6;530.8;515.5;Inglês;Sem problemas;100.0;120.0;120.0;120.0;80.0;540.0;Nenhuma renda;Sim;4;2713.5
210053863224;18 anos;F;Branca;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Caruaru;1;1;1;1;459.6;549.4;484.8;483.9;Espanhol;Sem problemas;120.0;200.0;120.0;180.0;140.0;760.0;Nenhuma renda;Não;4;2737.7
210053397639;22 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Belo Jardim;1;1;1;1;623.6;616.4;566.9;578.9;Espanhol;Sem problemas;120.0;120.0;120.0;140.0;40.0;540.0;Até R$ 998,00;Sim;4;2925.8
210054299491;18 anos;M;Parda;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Moreno;1;1;1;1;457.7;465.7;461.2;465.4;Espanhol;Sem problemas;120.0;120.0;80.0;100.0;0.0;420.0;Até R$ 998,00;Sim;4;2270.0
210053115094;21 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;São Lourenço da Mata;1;1;1;1;500.9;512.9;392.8;375.8;Inglês;Sem problemas;120.0;40.0;100.0;120.0;80.0;460.0;Até R$ 998,00;Sim;4;2242.3999999999996
210051466062;23 anos;M;Preta;Já concluí o EM;Não respondeu;Não Consta;Garanhuns;1;1;1;1;396.0;486.5;496.7;554.0;Espanhol;Sem problemas;120.0;120.0;120.0;140.0;140.0;640.0;Até R$ 998,00;Sim;4;2573.2
210052157976;17 anos;M;Não declarado;Estou cursando e concluirei o EM em 2021;Público;Urbana;Exu;1;1;1;1;487.9;390.1;513.2;451.3;Inglês;Sem problemas;100.0;120.0;120.0;160.0;80.0;580.0;Nenhuma renda;Sim;4;2422.5
210052111361;18 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;528.6;591.5;495.2;579.9;Inglês;Sem problemas;120.0;180.0;120.0;120.0;160.0;700.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2895.2
210053725871;Entre 31 e 35 anos;M;Branca;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;444.7;515.2;431.0;436.4;Espanhol;Não atendimento ao tipo textual;0.0;0.0;0.0;0.0;0.0;0.0;Até R$ 998,00;Sim;4;1827.3000000000002
210052080515;20 anos;M;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Camaragibe;1;1;1;1;514.4;548.7;474.8;467.0;Espanhol;Sem problemas;100.0;120.0;120.0;100.0;120.0;560.0;De R$ 3.992,01 até R$ 4.990,00;Sim;4;2564.8999999999996
210052767038;Menor de 17 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Recife;1;1;1;1;521.4;600.3;548.7;618.2;Inglês;Sem problemas;120.0;200.0;120.0;140.0;140.0;720.0;De R$ 1.497,01 até R$ 1.996,00;Sim;4;3008.6
